ID,Возраст,Город в адресе регистрации на конец отчетного периода,Должность,Календарные дни отсутствия,Количество детей,Молодая кровь,Оклад/тариф на конец отчетного периода,Пол,Сезон,Семейное положение,Стаж,Уволен,Образование,Изменение должности,Отдел,Вовлеченность,Удобство рабочего графика
23862312.0,48.0,Москва,заместитель начальника отдела,37.0,1.0,False,86690.0,мужской,0,Жен/ЗМ,28.0,0,Среднее общее,1,2,0.34,1
23862298.0,48.0,Москва,Старший оператор ,25.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,18.0,0,Высшее,0,5,0.59,1
23862265.0,42.0,Москва,начальник смены,19.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,18.0,0,Среднее специальное,0,2,0.5,0
23862215.0,62.0,Москва,Ведущий инженер,2.0,1.0,False,54180.0,мужской,0,Жен/ЗМ,28.0,0,Среднее общее,0,1,0.68,1
23862177.0,62.0,Москва,инженер,4.0,1.0,False,34680.0,женский,0,Жен/ЗМ,28.0,0,Среднее специальное,0,5,0.76,0
23862099.0,48.0,Москва,Ведущий инженер,8.0,1.0,False,43660.0,женский,0,Разв.,30.0,0,Среднее общее,0,5,0.64,1
23862048.0,40.0,Москва,заместитель начальника отдела,5.0,1.0,False,84000.0,мужской,1,Жен/ЗМ,16.84873374401095,1,Высшее,0,8,0.34,1
23862016.0,42.0,Москва,заместитель начальника цеха,15.0,2.0,False,96810.0,мужской,0,Жен/ЗМ,19.0,0,Среднее специальное,0,5,0.04,1
23861983.0,40.0,Москва,мастер,16.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,19.0,0,Высшее,0,3,0.72,0
23861952.0,48.0,Москва,аппаратчик,67.0,1.0,False,23020.0,мужской,0,Жен/ЗМ,19.0,0,Среднее специальное,0,7,0.99,1
23861898.0,54.0,Москва,Ведущий инженер,10.0,1.0,False,54180.0,мужской,0,Жен/ЗМ,29.0,0,Высшее,0,9,1.0,1
23862394.0,58.0,Москва,лаборант ,28.0,3.0,False,26010.0,женский,0,Жен/ЗМ,31.0,0,Высшее,0,1,0.55,1
23861862.0,56.0,Москва,электромонтер ,41.0,0.0,False,33340.0,мужской,0,Хол/НЗ,29.0,0,Высшее,0,5,0.99,1
23861828.0,54.0,Москва,инженер,18.0,1.0,False,37980.0,женский,0,Разв.,29.0,0,Среднее специальное,0,3,0.55,1
23861801.0,58.0,Москва,лаборант ,55.0,2.0,False,20540.0,женский,0,Жен/ЗМ,33.0,0,Среднее общее,0,1,0.25,1
23861761.0,54.0,Москва,Ведущий инженер,25.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,19.0,0,Среднее общее,0,2,0.35,1
23861688.0,45.0,Москва,инженер,20.0,2.0,False,37980.0,женский,0,Жен/ЗМ,19.0,0,Среднее общее,0,4,0.3,1
23861645.0,50.0,Москва,мастер,0.0,4.0,False,43660.0,мужской,0,Жен/ЗМ,28.0,0,Среднее специальное,1,2,0.5,1
23855209.0,52.0,Москва,заточник,16.0,2.0,False,25800.0,мужской,0,Разв.,21.0,0,Высшее,0,0,0.56,0
23861541.0,58.0,Москва,электрослесарь,51.0,1.0,False,38400.0,мужской,0,Жен/ЗМ,28.0,0,Среднее специальное,0,1,0.99,0
23861511.0,59.0,Москва,Ведущий инженер,40.0,2.0,False,39840.0,мужской,0,Жен/ЗМ,28.0,0,Среднее общее,1,1,0.81,0
23861457.0,50.0,Москва,Ведущий инженер,20.0,2.0,False,75750.0,мужской,0,Жен/ЗМ,28.0,0,Высшее,0,8,0.11,0
23856944.0,56.0,Москва,Ведущий инженер,0.0,2.0,False,54180.0,мужской,0,Жен/ЗМ,31.0,0,Среднее общее,0,5,0.74,1
23862403.0,53.0,Москва,инженер,47.0,1.0,False,37980.0,женский,0,Разв.,30.0,0,Среднее общее,0,3,0.28,0
23859414.0,61.0,Москва,оператор,7.0,2.0,False,23020.0,мужской,0,Жен/ЗМ,24.0,0,Среднее общее,0,9,0.93,1
23862872.0,66.0,Москва,начальник смены,33.0,2.0,False,54180.0,мужской,0,Жен/ЗМ,28.0,0,Среднее специальное,0,4,0.49,1
23863252.0,57.0,Москва,начальник смены,29.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,33.0,0,Высшее,0,0,0.16,1
23863222.0,56.0,Москва,начальник смены,122.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,33.0,0,Среднее специальное,0,8,0.76,0
23863176.0,42.0,Москва,слесарь,66.0,0.0,False,29520.0,мужской,0,Хол/НЗ,18.0,0,Высшее,0,5,0.6,1
23863119.0,49.0,Москва,начальник смены,3.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,28.0,0,Среднее специальное,0,9,0.18,1
23863056.0,57.0,Москва,эксперт,15.0,1.0,False,34680.0,женский,0,Жен/ЗМ,18.0,0,Среднее общее,0,5,0.69,1
23863021.0,52.0,Москва,Старший оператор ,40.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,18.0,0,Высшее,0,3,0.47,1
23862989.0,39.0,Москва,ведущий бухгалтер,12.0,1.0,False,39840.0,женский,0,Жен/ЗМ,18.0,0,Среднее общее,0,2,0.36,1
23862945.0,58.0,Москва,лаборант ,30.0,1.0,False,23020.0,женский,0,Жен/ЗМ,18.0,0,Среднее общее,0,7,0.55,0
23862921.0,48.0,Москва,инженер,45.0,1.0,False,37980.0,женский,0,Разв.,18.0,0,Среднее специальное,0,5,0.8,1
23862894.0,56.0,Москва,заместитель главного инженера,20.0,1.0,False,155940.0,мужской,0,Жен/ЗМ,28.0,0,Среднее специальное,0,5,0.0,1
23862821.0,50.0,Москва,лаборант ,43.0,3.0,False,23020.0,женский,0,Жен/ЗМ,28.0,0,Высшее,0,8,0.64,1
23859239.0,50.0,Москва,эксперт,13.0,1.0,False,48720.0,мужской,0,Жен/ЗМ,24.0,0,Высшее,0,0,0.36,1
23862813.0,40.0,Москва,техник,34.0,1.0,False,20950.0,мужской,0,Разв.,18.0,0,Среднее общее,0,4,0.92,1
23862776.0,40.0,Москва,Ведущий инженер,36.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,18.0,0,Среднее специальное,0,4,0.0,1
23862695.0,50.0,Москва,начальник смены,35.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,26.0,0,Среднее общее,0,6,0.52,0
23862668.0,54.0,Москва,оператор,12.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,32.0,0,Среднее специальное,0,9,0.4,1
23862643.0,49.0,Москва,Ведущий инженер,7.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,22.0,0,Высшее,0,9,0.12,1
23862615.0,61.0,Москва,инженер,43.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,33.0,0,Среднее специальное,0,8,0.61,1
23862575.0,61.0,Москва,начальник смены,29.0,2.0,False,60380.0,мужской,0,Жен/ЗМ,33.0,0,Среднее специальное,0,3,0.48,1
23862528.0,55.0,Москва,Ведущий инженер,32.0,3.0,False,43660.0,мужской,0,Жен/ЗМ,34.0,0,Высшее,1,4,0.01,0
23862517.0,56.0,Москва,Ведущий инженер,12.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,28.0,0,Среднее общее,0,1,0.73,1
23862488.0,53.0,Москва,экономист,22.0,1.0,False,37980.0,женский,0,Разв.,28.0,0,Высшее,0,5,0.68,0
23861421.0,54.0,Москва,электромонтер ,21.0,1.0,False,33340.0,мужской,0,Разв.,34.0,0,Среднее общее,0,7,0.86,1
23861364.0,49.0,Москва,электромонтер ,33.0,2.0,False,29520.0,мужской,0,Разв.,28.0,0,Среднее общее,0,5,0.7,0
23861338.0,54.0,Москва,Ведущий инженер,19.0,1.0,False,43660.0,женский,0,Хол/НЗ,28.0,0,Среднее специальное,0,0,0.33,1
23859888.0,43.0,Москва,экономист,12.0,2.0,False,34680.0,женский,0,Жен/ЗМ,21.0,0,Среднее специальное,0,8,0.06,1
23860266.0,52.0,Москва,лаборант ,16.0,2.0,False,20540.0,женский,0,Жен/ЗМ,33.0,0,Среднее общее,0,6,0.3,0
23860199.0,61.0,Москва,Старший оператор ,216.0,3.0,False,37980.0,мужской,0,Жен/ЗМ,36.0,0,Среднее общее,0,9,0.97,0
23860179.0,67.0,Москва,Ведущий инженер,57.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,36.0,0,Среднее общее,0,1,0.72,0
23860129.0,45.0,Москва,начальник смены,54.0,2.0,False,86690.0,мужской,0,Жен/ЗМ,24.0,0,Высшее,0,5,0.32,0
23860112.0,61.0,Москва,инженер,41.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,28.0,0,Среднее специальное,0,4,0.42,1
23860069.0,50.0,Москва,заместитель начальника цеха,217.0,1.0,False,67080.0,мужской,0,Жен/ЗМ,20.0,0,Среднее общее,0,0,0.4,0
23860043.0,54.0,Москва,ведущий бухгалтер,11.0,1.0,False,39840.0,женский,0,Жен/ЗМ,30.0,0,Среднее специальное,0,1,0.18,1
23859968.0,55.0,Москва,электрослесарь,5.0,2.0,False,33340.0,мужской,0,Жен/ЗМ,24.0,0,Среднее специальное,0,3,0.49,0
23859956.0,60.0,Москва,слесарь,35.0,2.0,False,23020.0,мужской,0,Разв.,34.0,0,Высшее,0,0,0.64,1
23859915.0,57.0,Москва,слесарь,2.0,2.0,False,29520.0,мужской,0,Жен/ЗМ,35.0,0,Среднее специальное,0,3,0.56,1
23859866.0,44.0,Москва,инженер,12.0,1.0,False,37980.0,женский,0,Жен/ЗМ,21.0,0,Среднее общее,0,1,0.41,1
23861256.0,42.0,Москва,начальник смены,87.0,1.0,False,67080.0,мужской,0,Жен/ЗМ,19.0,0,Высшее,0,5,0.3,1
23859750.0,66.0,Москва,машинист,22.0,0.0,False,26010.0,мужской,0,Жен/ЗМ,35.0,0,Среднее общее,0,8,0.58,1
23859732.0,62.0,Москва,машинист,77.0,2.0,False,26010.0,мужской,0,Жен/ЗМ,36.0,0,Высшее,0,5,0.07,0
23859685.0,62.0,Москва,начальник смены,60.0,2.0,False,54180.0,мужской,0,Жен/ЗМ,37.0,0,Среднее общее,0,0,0.29,1
23859678.0,42.0,Москва,Ведущий инженер,12.0,2.0,False,75750.0,мужской,0,Жен/ЗМ,21.0,0,Среднее специальное,0,0,0.65,0
23859636.0,58.0,Москва,Старший оператор ,31.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,24.0,0,Среднее специальное,0,6,0.85,0
23859586.0,59.0,Москва,инженер,47.0,2.0,False,37980.0,женский,0,Жен/ЗМ,36.0,0,Высшее,0,8,0.85,1
23859558.0,53.0,Москва,Ведущий инженер,26.0,1.0,False,75750.0,мужской,0,Жен/ЗМ,30.0,0,Среднее специальное,0,2,0.42,1
23859549.0,50.0,Москва,электрогазосварщик 6 разряда,2.0,2.0,False,29520.0,мужской,0,Жен/ЗМ,30.0,0,Среднее специальное,0,9,0.62,1
23859470.0,53.0,Москва,электрослесарь,67.0,1.0,False,29520.0,мужской,0,Жен/ЗМ,30.0,0,Высшее,0,1,0.9,1
23859453.0,52.0,Москва,заместитель начальника цеха,11.0,1.0,False,96810.0,мужской,0,Жен/ЗМ,30.0,0,Среднее специальное,0,3,0.43,1
23860313.0,51.0,Москва,инженер,11.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,28.0,0,Среднее специальное,0,3,0.74,1
23860339.0,47.0,Москва,электрослесарь,41.0,1.0,False,29520.0,мужской,0,Жен/ЗМ,19.0,0,Высшее,0,0,0.97,1
23860366.0,42.0,Москва,инженер,4.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,19.0,0,Среднее специальное,1,8,0.66,0
23860425.0,55.0,Москва,Специалист,0.0,1.0,False,38600.0,мужской,1,Жен/ЗМ,26.691307323750856,1,Высшее,0,0,0.21,0
23861246.0,42.0,Москва,инженер,12.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,19.0,0,Среднее общее,0,8,0.91,1
23861196.0,62.0,Москва,начальник смены,33.0,2.0,False,54180.0,мужской,0,Жен/ЗМ,28.0,0,Среднее специальное,0,0,0.2,1
23861166.0,58.0,Москва,начальник смены,18.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,28.0,0,Высшее,0,2,0.04,1
23861141.0,67.0,Москва,инженер,2.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,28.0,0,Высшее,0,3,0.23,1
23861104.0,51.0,Москва,Ведущий инженер,0.0,1.0,False,54180.0,мужской,0,Жен/ЗМ,29.0,0,Высшее,0,3,0.8,1
23861064.0,57.0,Москва,машинист,62.0,2.0,False,33340.0,мужской,0,Жен/ЗМ,33.0,0,Высшее,0,2,0.13,1
23861034.0,56.0,Москва,оператор,69.0,2.0,False,33340.0,мужской,0,Жен/ЗМ,34.0,0,Высшее,0,6,0.18,1
23861002.0,66.0,Москва,слесарь,47.0,2.0,False,23020.0,мужской,0,Жен/ЗМ,29.0,0,Среднее общее,0,3,0.53,1
23866698.0,28.0,Смоленск,диспетчер,2.0,0.0,True,26010.0,мужской,0,Хол/НЗ,4.0,0,Среднее общее,0,2,0.55,0
23860957.0,66.0,Москва,заместитель начальника цеха,49.0,2.0,False,96810.0,мужской,0,Жен/ЗМ,29.0,0,Среднее специальное,0,1,0.59,1
23860920.0,57.0,Москва,инженер,42.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,33.0,0,Среднее общее,0,5,0.86,0
23860895.0,58.0,Москва,инженер,71.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,36.0,0,Среднее общее,0,9,0.32,0
23860861.0,56.0,Москва,аппаратчик,36.0,1.0,False,23020.0,мужской,0,Жен/ЗМ,29.0,0,Среднее специальное,0,6,0.17,0
23860770.0,50.0,Москва,начальник смены,77.0,1.0,False,67080.0,мужской,0,Жен/ЗМ,28.0,0,Среднее общее,0,2,0.4,0
23860738.0,67.0,Москва,слесарь,2.0,2.0,False,25800.0,мужской,0,Жен/ЗМ,28.0,0,Среднее общее,0,6,0.8,0
23860716.0,43.0,Москва,Ведущий инженер,27.0,3.0,False,54180.0,мужской,0,Жен/ЗМ,19.0,0,Высшее,0,7,0.89,0
23860700.0,64.0,Москва,электромеханик,43.0,1.0,False,29520.0,мужской,0,Жен/ЗМ,29.0,0,Высшее,0,6,0.24,0
23860666.0,49.0,Москва,инженер,31.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,19.0,0,Среднее специальное,0,5,0.52,1
23860634.0,66.0,Москва,инспектор,31.0,2.0,False,48720.0,мужской,0,Жен/ЗМ,19.0,0,Среднее специальное,0,4,0.15,1
23860518.0,46.0,Москва,инженер,22.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,19.0,0,Среднее специальное,0,3,0.72,1
23860480.0,48.0,Москва,инженер,107.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,24.0,0,Среднее общее,0,4,0.57,1
23856480.0,62.0,Москва,электрослесарь,31.0,1.0,False,33340.0,мужской,0,Жен/ЗМ,36.0,0,Среднее специальное,0,2,0.61,0
23866032.0,31.0,Москва,машинист,39.0,4.0,True,37980.0,мужской,0,Жен/ЗМ,9.0,0,Высшее,0,8,0.71,1
23856174.0,68.0,Москва,инженер,12.0,2.0,False,37980.0,мужской,0,Хол/НЗ,38.0,0,Среднее общее,0,8,0.57,1
23865853.0,33.0,Москва,экономист,22.0,1.0,True,34680.0,женский,0,Разв.,9.0,0,Среднее специальное,0,2,0.02,0
23857091.0,63.0,Москва,инженер,11.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,22.0,0,Среднее специальное,0,0,0.78,1
23867076.0,25.0,Москва,электрослесарь,1.0,0.0,True,29520.0,мужской,0,Хол/НЗ,2.0,0,Высшее,0,4,0.47,1
23865479.0,37.0,Москва,электрослесарь,23.0,0.0,False,38400.0,мужской,0,Хол/НЗ,13.0,0,Среднее общее,0,1,0.15,1
23865378.0,36.0,Москва,инженер,29.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,13.0,0,Высшее,0,1,0.89,1
23855757.0,57.0,Москва,инженер,27.0,1.0,False,43660.0,мужской,0,Разв.,23.0,0,Среднее специальное,0,1,0.78,1
23860505.0,41.0,Москва,начальник смены,3.0,1.0,False,67080.0,мужской,0,Жен/ЗМ,19.0,0,Среднее общее,0,1,0.3,1
23866182.0,35.0,Москва,Ведущий инженер,9.0,1.0,True,39840.0,женский,0,Жен/ЗМ,8.0,0,Высшее,0,8,0.06,0
23864319.0,44.0,Москва,начальник смены,16.0,1.0,False,67080.0,мужской,0,Жен/ЗМ,20.0,0,Высшее,0,4,0.66,0
23866834.0,31.0,Москва,машинист,6.0,1.0,True,33340.0,мужской,0,Жен/ЗМ,3.0,0,Среднее специальное,0,1,0.93,0
